,KEYWORDS,SUMMARY,TEXT,TITLE,URL
21,[],,,"
        ",https://cn.nytstyle.com/science/20171201/pterosaur-eggs/
22,"['president', 'mr', 'brian', 'media', 'wrong', 'suspends', 'trump', 'trust', 'culver', 'erroneous', 'report', 'abc', 'reporter', 'ross', 'wrote', 'twitter']","The network’s tweet about the claim was shared more than 25,000 times before ABC deleted it, according to The Washington Post.
ABC said the confidant later clarified that Mr. Trump’s request to Mr. Flynn during the campaign had been to find ways to repair relations with Russia.
The directive to contact Russian officials on topics that included working together against the Islamic State came after the election, the network said.
“It is vital we get the story right and retain the trust we have built with our audience — these are our core principles,” the ABC statement said.
“Brian Ross went with it anyway.”In 2012, Mr. Ross and ABC issued an apology after Mr. Ross incorrectly suggested that the shooter in the massacre at an Aurora, Colo., movie theater was involved with a Tea Party organization.","The network’s tweet about the claim was shared more than 25,000 times before ABC deleted it, according to The Washington Post.

ABC said the confidant later clarified that Mr. Trump’s request to Mr. Flynn during the campaign had been to find ways to repair relations with Russia. The directive to contact Russian officials on topics that included working together against the Islamic State came after the election, the network said.

“It is vital we get the story right and retain the trust we have built with our audience — these are our core principles,” the ABC statement said. “We fell far short of that yesterday.”

Kathleen Culver, the director of the Center for Journalism Ethics at the University of Wisconsin-Madison, said the mistake would give fresh ammunition to Mr. Trump and other conservatives who have attacked the credibility of news organizations, especially those that have reported negatively on the administration.

“This error plays right into the hands of people who callously try to say that news media all just lie,” Ms. Culver said in an interview on Saturday night. “This is the kind of thing you can see being brought up again and again and again at appearances by the president, where he will take one situation in which something was wrong, and blow that out into a condemnation that all news media are fake.”

Hours after ABC’s statement, Mr. Trump used Twitter to praise the network for suspending Mr. Ross, calling his report “horrendously inaccurate and dishonest.” The president ended his tweet by referring to “Fake News.”

Ari Fleischer, who served as press secretary for President George W. Bush, wrote on Twitter that the error was the latest in a series of high-profile mistakes by Mr. Ross.

Advertisement Continue reading the main story

“I explicitly told ABC News not to go with the anthrax story because it was wrong,” Mr. Fleischer wrote, in reference to a 2001 report in which he said Mr. Ross inaccurately linked Iraq and its dictator Saddam Hussein to an anthrax attack on the United States. “Brian Ross went with it anyway.”

In 2012, Mr. Ross and ABC issued an apology after Mr. Ross incorrectly suggested that the shooter in the massacre at an Aurora, Colo., movie theater was involved with a Tea Party organization.

While Ms. Culver said the network’s decision to suspend Mr. Ross was an appropriate first step, she said the mistake should also prompt a wider assessment by ABC of his record, as well as a more general evaluation across the media industry of the push for speed, which likely contributed to the error.

“We are at a time when public trust in news media is so low that we have to work constantly to try to rebuild that trust,” she said. “And every time practices go awry like this, we do damage to that trust. And rightly so. People are correct in being suspicious of reports that seem too big to be true.”",ABC Suspends Reporter Brian Ross Over Erroneous Report About Trump,https://www.nytimes.com/2017/12/02/us/brian-ross-suspended-abc.html
23,"['election', 'cost', 'mr', 'coverage', 'clinton', 'woman', 'men', 'trump', 'sexual', 'harassment', 'women', 'objects']","The latest harassment and assault allegations complicate that account and suggest that perhaps many of the high-profile media men covering Mrs. Clinton and Mr. Trump were the ones leading with their genitals.
Sexual harassment at the hands of political journalists also pulls back the curtain on how too many of these men view women generally.
Men are assumed to fail or succeed based on merit; they are mentored and supported by more senior men, and no one bats an eye.
When men see women as sex objects first and colleagues second, their actual talents, skills and smarts are easily overlooked.
Mr. Trump emphasized this caricature as part of his more broadly sexist campaign, but he didn’t invent it.","For arguing that gender shaped the election narrative and its result, feminists have been pooh-poohed, simultaneously told that it was Clinton, not her gender, that was the problem and that her female supporters were voting with their vaginas instead of their brains.

The latest harassment and assault allegations complicate that account and suggest that perhaps many of the high-profile media men covering Mrs. Clinton and Mr. Trump were the ones leading with their genitals. Mr. Trump was notoriously accused of multiple acts of sexual harassment and assault, and was caught on tape bragging about his proclivity for grabbing women. That several of the men covering the race — shaping the way American voters understood the candidates and what was at stake — were apparently behaving in similarly appalling ways off-camera calls into question not just their objectivity but also their ability to cover the story with the seriousness and urgency it demanded.

Newsletter Sign Up Continue reading the main story Sign Up for the Opinion Today Newsletter Every weekday, get thought-provoking commentary from Op-Ed columnists, the Times editorial board and contributing writers from around the world. Please verify you're not a robot by clicking the box. Invalid email address. Please re-enter. You must select a newsletter to subscribe to. Sign Up You agree to receive occasional updates and special offers for The New York Times's products and services. Thank you for subscribing. An error has occurred. Please try again later. View all New York Times newsletters.

Sexual harassment at the hands of political journalists also pulls back the curtain on how too many of these men view women generally. The journalists in question are accused of a range of behaviors, some more serious than others, from drunken unsolicited kisses to, in Mr. Lauer’s case, sexual assault (in addition to exposing himself to a colleague and sending another a sex toy with a note detailing how he would like to use it on her). The theme running through nearly all of the complaints is a man in a position of power who saw the women around him not as competent colleagues or as even sovereign human beings, but as sexual objects he could either proposition to boost his ego or humiliate to feed a desire for domination.

It’s hard to look at these men’s coverage of Mrs. Clinton and not see glimmers of that same simmering disrespect and impulse to keep women in a subordinate place. When men turn some women into sexual objects, the women who are inside that box are one-dimensional, while those outside of it become disposable; the ones who refuse to be disposed of, who continue to insist on being seen and heard, are inconvenient and pitiable at best, deceitful shrews and crazy harpies at worst. That’s exactly how some commentary and news coverage treated Mrs. Clinton.

This has ripple effects for all women. Men are assumed to fail or succeed based on merit; they are mentored and supported by more senior men, and no one bats an eye. Young women, though, are often treated as suspect if more senior men take an interest in them (and too often, more senior men’s interests are suspect indeed, but it’s women’s reputations that suffer the stigma of being thought to sleep or flirt their way to the top rather than earning their perches).

When men see women as sex objects first and colleagues second, their actual talents, skills and smarts are easily overlooked. A boss who harasses the woman in the cubicle next to you may not be sexually coercing you or torpedoing your career, but his actions signal that he does not see women as competent co-workers entitled to a rewarding and effective workplace.

Some commentators, most notably Geraldo Rivera, have written some acts of harassment off as courtship gone awry. This is truly bizarre, and it illustrates just how tied we are to the idea that women are inherently inviting sexual aggression and that men are inherently sexually voracious and socially clueless. Women, and most men, know that courtship doesn’t typically take the form of unwanted grabbing or unsolicited indecent exposure. (“Mommy and Daddy fell in love the day Daddy called Mommy into his office and began vigorously masturbating at her” is not exactly a meet-cute story.)

Advertisement Continue reading the main story

This moment isn’t about a nation of confused men. It’s about a minority of men who choose to treat women alternately as walking sex objects or bothersome and potentially devious nags. It’s about a majority of Americans who give men a pass for all manner of bad behavior, because they assume men are entitled to behave badly but hold women to an entirely different standard.

That is why it’s so egregious that sexual harassers set the tone of much of the coverage of the woman who hoped to be the first female president.

These “Crooked Hillary” narratives pushed by Mr. Lauer, Mr. Halperin, and a long list of other prominent journalists and pundits indelibly shaped the election, and were themselves gendered: Hillary Clinton as a cackling witch, Hillary Clinton a woman it was easy to distrust because she was also a woman seeking power, and what kind of woman does that? Mr. Trump emphasized this caricature as part of his more broadly sexist campaign, but he didn’t invent it. Nor was he the only famous man going on television to perpetuate it — while revealing a deep disdain for women when the cameras weren’t rolling.

This story has been updated to clarify a characterization of campaign coverage.",The Men Who Cost Clinton the Election,https://www.nytimes.com/2017/12/01/opinion/matt-lauer-hillary-clinton.html
24,"['youth', 'football', 'player', 'land', 'team', 'remaining', 'violent', 'wilson', 'congos', 'high', 'returned', 'school', 'professional', 'peace', 'public']","In Flint, High School Football Is No GameChris Wilson, a former professional football player, returned to his Michigan hometown to coach its last remaining public high school team, offering lessons that go far beyond the field.","In Flint, High School Football Is No Game

Chris Wilson, a former professional football player, returned to his Michigan hometown to coach its last remaining public high school team, offering lessons that go far beyond the field.",Congo’s Youth Find Peace in a Violent Land,https://www.nytimes.com/slideshow/2017/11/21/blogs/congos-youth-find-peace-in-a-violent-land.html
25,"['case', 'mr', 'york', 'baruch', 'death', 'family', 'members', 'students', 'following', 'men', 'await', 'charges', 'deng', 'fraternity', 'report', 'hazing', 'sentencing']","The four men awaiting sentencing on Monday — Kenny Kwan, Charles Lai, Raymond Lam and Sheldon Wong — pleaded guilty in May to charges including voluntary manslaughter and hindering apprehension.
PhotoIn December 2013, Mr. Deng, who grew up in Queens, joined full-fledged fraternity members and other pledges in a large rental house in Tunkhannock Township, Pa.
The other fraternity members reacted by pushing him around and one of them ran into him from 15 feet away, with his head lowered, the report said.
The other members who carried Mr. Deng back into the house described his body as feeling like “dead weight,” according to the report.
The authorities said the fraternity members stalled before driving Mr. Deng to a hospital themselves, where doctors found he had sustained severe head trauma and that his body was covered in bruises.","“There is nothing that will ever lift the burden of Michael’s tragic death from the hearts of his mother and father and their entire family,” Kimberly A. Metzger, the lead prosecutor in the case, said in a statement. “But in speaking with Michael’s mother following the verdict, she reiterated for us what she has consistently wished from this case — that another young person isn’t subjected to such perverse conduct merely for wanting to belong.”

The fraternity’s lawyer did not respond to a message seeking comment. Pi Delta Psi has previously argued that the students were acting outside the established rules of the fraternity, which did not sanction the initiation.

The four men awaiting sentencing on Monday — Kenny Kwan, Charles Lai, Raymond Lam and Sheldon Wong — pleaded guilty in May to charges including voluntary manslaughter and hindering apprehension.

The four of them — as well as another student, Daniel Li — had initially been charged with third-degree murder, which does not involve premeditation or a specific intent to kill, but their charges were reduced after an agreement with prosecutors. Mr. Li reached a separate agreement to reduce his charges after he cooperated with prosecutors.

Legal experts have cited the case as an example of prosecutors taking a harder line in pursuing criminal charges after college students are killed while being hazed. In another Pennsylvania case, at least two dozen people have been charged after a 19-year-old Penn State University student, Timothy Piazza, died in February after a “pledge night” of drunken partying.

Photo

In December 2013, Mr. Deng, who grew up in Queens, joined full-fledged fraternity members and other pledges in a large rental house in Tunkhannock Township, Pa. Early on a frigid morning, Mr. Deng put on the backpack and blindfold, following three other pledges through a ritual called the “glass ceiling,” a gantlet that was intended to represent the plight of Asian-Americans.

Advertisement Continue reading the main story

But Mr. Deng had been defiant, not following along with the instructions given by fraternity members and kicking one of the members who had lined up to tackle him, according to a grand jury report released in 2015. The other fraternity members reacted by pushing him around and one of them ran into him from 15 feet away, with his head lowered, the report said.

The other members who carried Mr. Deng back into the house described his body as feeling like “dead weight,” according to the report. They laid him by a fireplace, changed his clothes and tried to wake him, but his breathing became labored.

Newsletter Sign Up Continue reading the main story Please verify you're not a robot by clicking the box. Invalid email address. Please re-enter. You must select a newsletter to subscribe to. Sign Up You agree to receive occasional updates and special offers for The New York Times's products and services. Thank you for subscribing. An error has occurred. Please try again later. View all New York Times newsletters.

The authorities said the fraternity members stalled before driving Mr. Deng to a hospital themselves, where doctors found he had sustained severe head trauma and that his body was covered in bruises. He was placed on life support and died the next day.

In a statement released by their lawyer, Douglas E. Fierberg, Mr. Deng’s family called for “punishment severe enough to forever remind them of the pain and grief we will carry for the rest of our lives as a result of their misconduct.”

Even as some resolution arrives in the case, the family said, “there is no real relief for our family, only endless grief and emptiness that cannot be filled.”",Four Men Await Sentencing in Baruch Student’s Hazing Death,https://www.nytimes.com/2017/12/03/nyregion/four-men-await-sentencing-in-baruch-students-hazing-death.html?partner=rss&amp;emc=rss
26,"['york', 'dslr', 'smartphone', 'photography', 'making', 'times', 'camera', 'cameras', 'using', 'wirecutter', 'spend', 'leap']","Moving up to a digital single-lens reflex camera (D.S.L.R.)
is a big step from the relative simplicity of using a smartphone camera.
View all New York Times newsletters.
PhotoIf you are shopping for an entry-level D.S.L.R., Wirecutter, a product review site owned by The New York Times, recommends the $500 Nikon D3400 as the best D.S.L.R.
If you are looking to spend less than $500 on a camera, Wirecutter recommends the Canon PowerShot G9 X, which can be found for around $400.","Q. My phone camera has gotten me interested in photography, but I’m afraid of the learning curve on an expensive digital S.L.R. What’s the easiest way to get started?

A. Moving up to a digital single-lens reflex camera (D.S.L.R.) is a big step from the relative simplicity of using a smartphone camera. However, it can be rewarding if you want higher-quality pictures, more control over how your images look and to learn more about the technical aspects of photography. But you should plan time to educate yourself on how the camera works and be prepared to spend at least a few hundred dollars on equipment, including for the camera body and interchangeable lenses.

Newsletter Sign Up Continue reading the main story How Do You Use Tech? Advice and tips on the technology changing how you live. Please verify you're not a robot by clicking the box. Invalid email address. Please re-enter. You must select a newsletter to subscribe to. Sign Up You agree to receive occasional updates and special offers for The New York Times's products and services. Thank you for subscribing. An error has occurred. Please try again later. View all New York Times newsletters.

Before you plunk down the money for expensive gear, do some research on popular models and check out the user reviews to get an idea of how D.S.L.R. cameras work. Visiting a camera shop or electronics store with display models to sample can give you a feel for using the bigger devices.

Photo

If you are shopping for an entry-level D.S.L.R., Wirecutter, a product review site owned by The New York Times, recommends the $500 Nikon D3400 as the best D.S.L.R. for beginners thanks to image quality, ease of use and other factors — including Bluetooth connectivity for wirelessly sharing photos to a smartphone with the SnapBridge app. To get started, Nikon’s site offers a $15 online course on the basics of using its cameras. Classes on more advanced topics are also available in Nikon’s online school, and some areas host in-person photography courses as well.

If you find D.S.L.R. cameras too intimidating, other options for higher-quality pictures include smaller, lighter midrange mirrorless cameras like the Olympus OM-D E-M10 Mark II (around $600) or advanced point-and-shoot compact cameras like the Panasonic Lumix DMC-LX10 (available for around $600). If you are looking to spend less than $500 on a camera, Wirecutter recommends the Canon PowerShot G9 X, which can be found for around $400.",Making the Leap to D.S.L.R.,https://www.nytimes.com/2017/11/27/technology/personaltech/making-the-leap-to-dslr.html
27,"['york', 'times', 'sherrell', 'id', 'nurturing', 'television', 'haircuts', 'spoke', 'big', 'sisters', 'school', 'hair', 'sister', 'countless']","Ties A Sister’s Nurturing, in Countless Home Haircuts Image Credit Giselle PotterSometimes when I run my palm over the back of my head, wondering if it’s time for a haircut, I feel my sister’s hand again, smoothing out my locks.
Actually, just right.”She smiles, a big sister happy to oblige.
She kept right on tending us all, a big sister watching out for the young ones, no matter our age.
* Required field You agree to receive occasional updates and special offers for The New York Times products and services.
View all New York Times newsletters.","Ties A Sister’s Nurturing, in Countless Home Haircuts Image Credit Giselle Potter

Sometimes when I run my palm over the back of my head, wondering if it’s time for a haircut, I feel my sister’s hand again, smoothing out my locks.

“How much?” she asks, voice resonant still.

“The usual.”

She reaches for the scissors.

“Not too short,” I remind her.

“I was going to whack it all off.”

We laugh. Judiciously she snips.

For 40 years Sherrell cut my hair. A television director by profession, she practiced the art of barbering for a clientele of one. The eldest of us four siblings — I’m the youngest — she directed me to take a stool in her kitchen as she draped a towel over my shoulders and kept me as shipshape, or shaggy, as desired.

No matter she was 15 years older. In addition to our devotion to our Alabama family, we shared our love of the water, the arts and the pulsing energy of New York City as our adopted home. We clearly shared DNA, Sherrell’s lush, wavy black hair going prematurely to silver, prefiguring my thick, curly black hair soon going that way.

And we loved to talk, chatting about our spouses and children, our work and vacations, my literary projects and the goings-on, behind the scenes, of “All My Children,” the popular soap opera she directed. As she trimmed me up, the leavings falling to the floor — it was my job to sweep them into a dust pan — I realized she moved in a world of glamorous hair, actresses paying handsomely for just the right coif. But Sherrell went natural, always.

As I hold up a mirror to see how she’s progressing, I see her own silver hair cascading to her shoulders, her eyes dark and empathetic, her presence strong and nurturing.

“Well, how’s it look?” she asks, removing the towel and shaking it out.

“Pretty good. Actually, just right.”

She smiles, a big sister happy to oblige.

I set down the mirror, then hold it up again.

She’s not there.

———

Touch can bring people back to us — my father giving me a bear hug, my mother rubbing her hand over my whiskery cheek, my grandfather bouncing me as a 2-year-old on his belly. For all the epic impact of loved ones on our lives, sometimes gestures as simple as a home haircut make them feel present again.

I’d know my sister in a half-second by the pressure of her hand on my scalp, turning me just a little, situating me to edge the hair off my collar. When not in the TV studio she was often with horses, riding as well as teaching students with special needs how to saddle up and guide a gentle mare around a ring. She had the gentle but firm, no-nonsense way of a woman used to brushing down big animals, currying manes.

She would have tended to our dad’s hair, too, I’m sure, neatening his corona of gray around the back of his bald pate — my hair came from our mom’s side of the family — but he was old-school, the barber shop his convivial, bi-weekly destination.

I started out in that tradition. As a kid in Mobile I’d ride my bike a half-dozen blocks to where Mr. Snow, in a window behind the red-and-white pole out front, groomed us boys in pompadours made slick with Vitalis. For those of us who “acted up,” he threatened to show us “a jar of ears” in the back. We sat stock still in his barber’s chair.

As a teen, in military school, I found whomever I could to keep me shorn. By then, in a divide between mop heads on the left and crew cuts on the right, the tonsorial had become cultural. In 1968, on a high school trip to visit Sherrell in New York, she guided me to the new Broadway musical “Hair.” I felt freedom in the lyrics: “Flow it / show it / Long as God can grow it / My hair.” Maybe my sister was grooming me politically, too.

Sherrell took over my barber duties not long after I turned 18 and I was at liberty to let it grow. I’d relax on her kitchen stool as she kept me from looking scraggly while I’d reflect on college, later my first job, and soon marriage. As she’d tidy me up I’d relish her stories about moving to New York in 1960 as a “career girl” instead of marrying young down South, her forays into the fledgling world of television, and her career path in a male domain, behind the camera, from variety and talk shows to daytime drama. “You were a feminist,” I’d say, looking at her in a photo with two dozen other crew members of “The David Frost Show,” from 1970. She was easy to spot, not only for her raven hair already brushed silver. She was the only woman on the production team. “I just wanted,” she responded, “to make my own way.”

Her progressive spirit moved me, and the way she last saw me — a child of the 1960s heading toward his 60s, gray curls spilling from under a sun visor — was a portrait she’d helped create. Hair was no longer as defining politically, but it still spoke to the tribe we identify with, be it aging white men with the grad school look, free spirits, no matter thinning and receding, unbowed by time. She embraced that.

When she lost her own gorgeous hair during cancer treatment she spoke of it little, insisting on turning the attention to everyone else. She kept right on tending us all, a big sister watching out for the young ones, no matter our age. When her locks grew back we were joyous. They symbolized far more.

There was recurrence. She was 70 when we lost her.

I didn’t want anybody else, ever, to touch my hair again.

———

Not long ago Sherrell was given a posthumous alumni award at her high school in Mobile, and I received the honor on her behalf. I spoke of her love of family and home, her television career, her blazing and tender spirit. A group of her girlfriends at the event, now grandmothers, reminisced to me how they’d eat lunch beneath the big oaks on campus, sharing secrets, dreams.

Afterward I walked beneath those oaks toward the parking lot, seeing Sherrell and friends in the flush of youth, bangs and ponytails shining, visiting in the dappled shade. Back in my car I glanced in the rearview mirror and caught an image of myself, soaked through with Deep South humidity. My hair looked wild.

“Time for a trim,” I heard her say.









Roy Hoffman is the author of the novels “Chicken Dreaming Corn” and “Come Landfall,” and “Alabama Afternoons,” an essay collection.

Sign up for the Well Newsletter Get the best of Well, with the latest on health, fitness and nutrition, delivered to your inbox every week. SEE SAMPLE Please verify you’re not a robot by clicking the box. Invalid email address. Please re-enter. You must select a newsletter to subscribe to. * Required field You agree to receive occasional updates and special offers for The New York Times products and services. Thank you for subscribing. View all New York Times newsletters. An error has occurred. Please try again later. You are already subscribed to this email. View all New York Times newsletters. Sign Up","A Sister’s Nurturing, in Countless Home Haircuts",https://www.nytimes.com/2017/12/01/well/family/a-sisters-nurturing-in-countless-home-haircuts.html?partner=rss&amp;emc=rss
28,"['norman', 'dies', 'york', 'mr', 'son', 'ra', 'sail', 'sailed', 'mitchell', '89', 'adventurer', 'baker', 'heyerdahl', 'atlantic', 'crossed', 'crew', 'raft', 'reed']","Two years ago, Mr. Baker fractured his neck when he fell from a horse.
“Amid our shock and grief we realize he went out on top doing what he wants,” Mitchell Baker said in a telephone interview.
In addition to their son Mitchell, he is survived by another son, Daniel; a daughter, Elizabeth Atwood; and seven grandchildren.
PhotoHow, Mitchell Baker was asked, had his father evolved from a big-city boy with a bent for engineering into a swashbuckling adventurer?
After reflecting for a moment, he recalled that Mr. Baker had been an avid reader, and not just of comic strips.","Two years ago, Mr. Baker fractured his neck when he fell from a horse. Last spring, he broke his hip skiing.

“His airplane was the one place he felt young and not impaired at all,” his son Mitchell said.

His father was the only person aboard the plane when it crashed, having taken off that morning from Pittsfield, Mass. He lived nearby in Windsor, in the Berkshires. The cause of the crash was under investigation.

“Amid our shock and grief we realize he went out on top doing what he wants,” Mitchell Baker said in a telephone interview.

Mr. Baker’s most audacious adventure was a nautical one: his breathtaking trans-Atlantic sail with Heyerdahl in 1970 from Morocco to Barbados.

They sought to demonstrate a hypothesis: that the pyramids, hieroglyphs and sophisticated calendars developed by pre-Columbian civilizations in Mexico, Central America and Peru might have been inspired by Egyptians who, deliberately or after being blown off course, drifted and sailed with the Canary Current to the Western Hemisphere as long as 5,000 years ago.

The 1970 voyage was actually a second attempt. A year earlier, Heyerdahl, Mr. Baker and their crew had embarked from Morocco on a raft named Ra, for the ancient Egyptian sun god. But the bundled reeds that kept the craft afloat became waterlogged. The voyagers had to be rescued hundreds of miles short of their goal.

Photo

In May 1970, the Heyerdahl crew set sail for Barbados again, this time on Ra II, a frail 40-foot-long vessel fashioned from papyrus reeds with a wicker cabin amidships, an upturned prow and stern, an A-shaped mast and a square sail punctuated by a blood-red circle.

Advertisement Continue reading the main story

The crew was equipped with modern navigational devices, a hand-cranked radio and a charcoal brazier and gas stove. They complied with the law by leaving with an inflatable life raft.

Otherwise they replicated the seafaring of ancient mariners during a 57-day crossing, braving powerful gales and 30-foot crests.

“Wind is very strong indeed, but the terrible mountainous seas are all out of proportion to the wind,” Heyerdahl wrote.

Mr. Baker once described their makeshift boat as a “writhing creature, sounding more like a berserk warthog stumbling around in a thicket than a ship at sea.”

What the latter-day explorers discovered was pollution.

“For weeks at a time there was no sign of man,” Mr. Baker told The Boston Globe after returning to his family, then living in New Rochelle, N.Y. “Just his garbage.”

Photo

The Ra II flew under the United Nations flag and carried a multinational crew; in addition to Mr. Baker, the celestial navigator and radio operator, it included an Egyptian diver, a Soviet doctor, an Italian mountain climber and a carpenter from Chad.

“We knew that no space was too narrow and no stress too great for modern men to take a joint lift for common survival, regardless of national, racial, political and religious barriers,” Heyerdahl wrote.

He immortalized the voyages in a book and a documentary film, both titled “The Ra Expeditions” (1971), and in another book, “Thor Heyerdahl and the Reed Boat Ra” (1974), by Barbara Beasley Murphy and Mr. Baker. The film was nominated for an Oscar.

Advertisement Continue reading the main story

More than two decades earlier, in 1947, Heyerdahl had sailed across the Pacific from South America to the Polynesian islands in a raft named Kon-Tiki, for the Inca sun god. That expedition became the subject of a book by Heyerdahl and an Academy Award-winning documentary, “Kon Tiki” (1950), which he directed.

In 1978, Mr. Baker joined Heyerdahl on another reed boat, the Tigris, which they sailed through the Persian Gulf and Red Sea to validate their theory that there had been migration and trade links between ancient Mesopotamia and the Indus Valley, now the site of Pakistan and Western India.

Norman Leonard Baker was born on Nov. 18, 1928, in the Crown Heights neighborhood of Brooklyn.

His mother was the former Sally Feiden. His father, Edward, was an executive secretary for the White Star cruise ship line. After the company laid him off, he moved the family to a farm in Connecticut for a time. In the mid-1930s, in the midst of the Depression, he and his brother joined the Expert Concrete Company, started by Norman’s grandfather in Long Island City, Queens.

The company worked on the original World Trade Center and Trump Tower and pioneered the pumping of concrete from cement mixers to construction sites.

Norman graduated from Erasmus Hall High School in Brooklyn, soloed as a pilot on his 17th birthday and earned a bachelor’s degree in civil engineering from Cornell University.

His wife, the former Mary Ann Tischler, died in 2003. In addition to their son Mitchell, he is survived by another son, Daniel; a daughter, Elizabeth Atwood; and seven grandchildren. An older brother, Howard, died six years ago.

Mr. Baker worked as a miner and engineer in Alaska; staked out what was described as the last unsurveyed boundary between Colorado and New Mexico; served on a Navy destroyer during the Korean War; captained a yacht in the Pacific, where he met Heyerdahl, in Tahiti; and, after returning to New York, earned an engineering license at Cooper Union.

He and his family later spent three years in the British Virgin Islands rebuilding a 95-foot schooner, the Anne Kristine. In 1986, they sailed her into New York harbor for the Statue of Liberty centennial celebration after trying to circumnavigate the globe.

Photo

How, Mitchell Baker was asked, had his father evolved from a big-city boy with a bent for engineering into a swashbuckling adventurer? After reflecting for a moment, he recalled that Mr. Baker had been an avid reader, and not just of comic strips.

“I was stumped until I remembered planning his around-the-world trip,” Mitchell Baker said. “Each destination came with one of the stories he read as a child. I really think that’s how a boy from Brooklyn realized that there was a world outside New York, and he was desperate to find it.”","Norman Baker, Adventurer, Dies at 89; Crossed Atlantic on Reed Raft",https://www.nytimes.com/2017/12/01/obituaries/norman-baker-dies-at-89-crossed-the-atlantic-on-a-reed-raft.html
29,"['pterosaurs', 'eggs', 'hundreds', 'uncovered', 'team', 'ones', 'spot', 'kellner', 'nesting', 'fossilized', 'yeah', 'number', 'china', 'pterosaur']","“If you were to tell me a year before that someone would find hundreds of pterosaur eggs at one spot I would have said ‘Yeah, yeah get out of here.
The fossilized eggs found at the nesting ground look more like deflated balloons than eggs cracked for an omelet.
He added that the large number of eggs they found suggested the pterosaurs returned to the nesting spot numerous times to lay their eggs.
Of the 215 eggs they found, 16 had embryonic remains, including one with partial wings and a toothless lower jaw.
Dr. Kellner said his team plans to uncover more pterosaur eggs, which may be hiding beneath the ones they already found.","The cache of well-preserved two-inch eggs stunned his colleague Dr. Kellner.

“If you were to tell me a year before that someone would find hundreds of pterosaur eggs at one spot I would have said ‘Yeah, yeah get out of here. Not even in your dreams,’” Dr. Kellner said. “But here we are.”

Pterosaurs laid soft eggs like snakes or lizards, not brittle ones like birds. The fossilized eggs found at the nesting ground look more like deflated balloons than eggs cracked for an omelet.

Advertisement Continue reading the main story

Dr. Kellner said it was also much more likely that pterosaurs laid their eggs in large nesting colonies near lake and river shores rather than in solitary nests high on cliffsides. He added that the large number of eggs they found suggested the pterosaurs returned to the nesting spot numerous times to lay their eggs.

More Reporting on Paleontology

Using CT-scanning, the team peered into the shells. Of the 215 eggs they found, 16 had embryonic remains, including one with partial wings and a toothless lower jaw. The team also discovered evidence that hatchlings had leg bones that were more developed than their forelimbs, suggesting the babies most likely crawled and were unable to fly. The team added that young pterosaurs were probably very reliant on their parents.

Denis Charles Deeming, a paleontologist from the University of Lincoln in England who wrote an adjoining article in Science about the findings, said he was surprised by the sheer number of eggs that were all collected together in one place. But he cautioned against making conclusions about the early lives and development of pterosaurs from the small number of embryos that the team found.

“They try to paint a picture of how these things worked, but the reality of it is that the evidence isn’t there,” he said.

Dr. Kellner said his team plans to uncover more pterosaur eggs, which may be hiding beneath the ones they already found. They hope to find more preserved embryos that will help unscramble the mystery.",Hundreds of Fossilized Pterosaur Eggs Uncovered in China,https://www.nytimes.com/2017/11/30/science/pterosaur-eggs.html
30,"['comments', 'decades', 'photographer', 'journey', 'subject', 'share']",,,Comments on: A Photographer and Her Subject Share a Journey Over the Decades,https://lens.blogs.nytimes.com/2017/11/16/a-photographer-and-her-subject-share-a-journey-over-the-decades/feed/
